"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
234, 0, 0.994064, 0, 1.05, 62302, sourcebus, 0, 0.975547, 0, 1.02268, x_39754_1, x_14836
235, 0, 0.990625, 0, 1.05, 62302, sourcebus, 0, 0.970776, 0, 1.0208, x_39754_1, x_14836
236, 0, 0.99183, 0, 1.05, 62302, sourcebus, 0, 0.972372, 0, 1.0214, x_39754_1, x_14836
237, 0, 0.994079, 0, 1.05, 62302, sourcebus, 0, 0.975423, 0, 1.02256, x_39754_1, x_14836
238, 0, 0.997029, 0, 1.05, 62302, sourcebus, 0, 0.979411, 0, 1.02406, x_39754_1, x_14836
239, 0, 0.999555, 0, 1.05, 62302, sourcebus, 0, 0.982856, 0, 1.02537, x_39754_1, x_14836
240, 0, 1.00619, 0, 1.05, 62302, sourcebus, 0, 0.991964, 0, 1.02886, x_39754_1, x_14836
241, 0, 1.01253, 0, 1.05, 62302, sourcebus, 0, 1.0008, 0, 1.03228, x_39754_1, x_14836
242, 0, 1.01734, 0, 1.05, 62302, sourcebus, 0, 1.00743, 0, 1.03484, x_39754_1, x_14836
243, 0, 1.02009, 0, 1.05, 62302, sourcebus, 0, 1.01121, 0, 1.03626, x_39754_1, x_14836
244, 0, 1.02206, 0, 1.05, 62302, sourcebus, 0, 1.01395, 0, 1.03732, x_39754_1, x_14836
245, 0, 1.02351, 0, 1.05, 62302, sourcebus, 0, 1.01547, 0, 1.03807, x_69478_1, x_14836
246, 0, 1.02282, 0, 1.05, 62302, sourcebus, 0, 1.0144, 0, 1.03774, x_69478_1, x_14836
247, 0, 1.02099, 0, 1.05, 62302, sourcebus, 0, 1.01222, 0, 1.03684, x_69478_1, x_14836
248, 0, 1.01857, 0, 1.05, 62302, sourcebus, 0, 1.00914, 0, 1.03562, x_6568_1, x_14836
249, 0, 1.01957, 0, 1.05, 62302, sourcebus, 0, 1.00848, 0, 1.03624, x_69478_1, x_14836
250, 0, 1.01965, 0, 1.05, 62302, sourcebus, 0, 1.00699, 0, 1.03638, x_6568_1, x_14836
251, 0, 1.01949, 0, 1.05, 62302, sourcebus, 0, 1.00694, 0, 1.03629, x_69478_1, x_14836
252, 0, 1.01805, 0, 1.05, 62302, sourcebus, 0, 1.00589, 0, 1.03551, x_69478_1, x_14836
253, 0, 1.01464, 0, 1.05, 62302, sourcebus, 0, 1.00228, 0, 1.0337, x_6568_1, x_14836
254, 0, 1.01052, 0, 1.05, 62302, sourcebus, 0, 0.998328, 0, 1.03157, x_39754_1, x_14836
255, 0, 1.00419, 0, 1.05, 62302, sourcebus, 0, 0.989617, 0, 1.02824, x_39754_1, x_14836
256, 0, 1.00226, 0, 1.05, 62302, sourcebus, 0, 0.986995, 0, 1.02724, x_39754_1, x_14836
257, 0, 0.99851, 0, 1.05, 62302, sourcebus, 0, 0.981759, 0, 1.02519, x_39754_1, x_14836
258, 0, 0.999413, 0, 1.05, 62302, sourcebus, 0, 0.982911, 0, 1.02558, x_39754_1, x_14836
259, 0, 0.998325, 0, 1.05, 62302, sourcebus, 0, 0.981342, 0, 1.02493, x_39754_1, x_14836
260, 0, 0.997583, 0, 1.05, 62302, sourcebus, 0, 0.980291, 0, 1.02448, x_39754_1, x_14836
261, 0, 0.998415, 0, 1.05, 62302, sourcebus, 0, 0.981446, 0, 1.02492, x_39754_1, x_14836
262, 0, 1.00161, 0, 1.05, 62302, sourcebus, 0, 0.985797, 0, 1.02657, x_39754_1, x_14836
263, 0, 1.00487, 0, 1.05, 62302, sourcebus, 0, 0.990236, 0, 1.02824, x_39754_1, x_14836
264, 0, 1.01157, 0, 1.05, 62302, sourcebus, 0, 0.999455, 0, 1.03177, x_39754_1, x_14836
265, 0, 1.01806, 0, 1.05, 62302, sourcebus, 0, 1.00839, 0, 1.03517, x_39754_1, x_14836
266, 0, 1.02327, 0, 1.05, 62302, sourcebus, 0, 1.01549, 0, 1.03792, x_69478_1, x_14836
267, 0, 1.02689, 0, 1.05, 62302, sourcebus, 0, 1.01842, 0, 1.03982, x_69478_1, x_14836
268, 0, 1.02904, 0, 1.05, 62302, sourcebus, 0, 1.01996, 0, 1.04094, x_69478_1, x_14836
269, 0, 1.03038, 0, 1.05, 62302, sourcebus, 0, 1.02106, 0, 1.04164, x_69478_1, x_14836
270, 0, 1.03005, 0, 1.05, 62302, sourcebus, 0, 1.02036, 0, 1.04151, x_69478_1, x_14836
271, 0, 1.02832, 0, 1.05, 62302, sourcebus, 0, 1.01835, 0, 1.04061, x_69478_1, x_14836
272, 0, 1.0266, 0, 1.05, 62302, sourcebus, 0, 1.01592, 0, 1.03989, x_6568_1, x_14836
273, 0, 1.02651, 0, 1.05, 62302, sourcebus, 0, 1.01301, 0, 1.04, x_6568_1, x_14836
274, 0, 1.02425, 0, 1.05, 62302, sourcebus, 0, 1.0084, 0, 1.03894, x_6568_1, x_14836
275, 0, 1.02111, 0, 1.05, 62302, sourcebus, 0, 1.00489, 0, 1.03731, x_6568_1, x_14836
276, 0, 1.01681, 0, 1.05, 62302, sourcebus, 0, 0.999439, 0, 1.0351, x_6568_1, x_14836
277, 0, 1.0129, 0, 1.05, 62302, sourcebus, 0, 0.995185, 0, 1.03306, x_6568_1, x_14836
278, 0, 1.00872, 0, 1.05, 62302, sourcebus, 0, 0.990761, 0, 1.03087, x_6568_1, x_14836
279, 0, 1.004, 0, 1.05, 62302, sourcebus, 0, 0.986515, 0, 1.02835, x_6568_1, x_14836
280, 0, 1.00017, 0, 1.05, 62302, sourcebus, 0, 0.983657, 0, 1.02629, x_6568_1, x_14836
281, 0, 0.997541, 0, 1.05, 62302, sourcebus, 0, 0.980595, 0, 1.02482, x_39754_1, x_14836
282, 0, 0.994574, 0, 1.05, 62302, sourcebus, 0, 0.976393, 0, 1.02313, x_39754_1, x_14836
283, 0, 0.991607, 0, 1.05, 62302, sourcebus, 0, 0.972268, 0, 1.02149, x_39754_1, x_14836
284, 0, 0.99382, 0, 1.05, 62302, sourcebus, 0, 0.975249, 0, 1.02261, x_39754_1, x_14836
285, 0, 0.997436, 0, 1.05, 62302, sourcebus, 0, 0.98018, 0, 1.02448, x_39754_1, x_14836
286, 0, 1.001, 0, 1.05, 62302, sourcebus, 0, 0.985019, 0, 1.02632, x_39754_1, x_14836
287, 0, 1.00462, 0, 1.05, 62302, sourcebus, 0, 0.989928, 0, 1.02815, x_39754_1, x_14836
288, 0, 1.01134, 0, 1.05, 62302, sourcebus, 0, 0.999188, 0, 1.03169, x_39754_1, x_14836
289, 0, 1.01897, 0, 1.05, 62302, sourcebus, 0, 1.0097, 0, 1.03571, x_39754_1, x_14836
290, 0, 1.02277, 0, 1.05, 62302, sourcebus, 0, 1.01459, 0, 1.03769, x_69478_1, x_14836
291, 0, 1.02571, 0, 1.05, 62302, sourcebus, 0, 1.01698, 0, 1.0392, x_69478_1, x_14836
292, 0, 1.0276, 0, 1.05, 62302, sourcebus, 0, 1.01802, 0, 1.04023, x_69478_1, x_14836
293, 0, 1.02931, 0, 1.05, 62302, sourcebus, 0, 1.01947, 0, 1.04112, x_69478_1, x_14836
294, 0, 1.02872, 0, 1.05, 62302, sourcebus, 0, 1.01892, 0, 1.04086, x_69478_1, x_14836
295, 0, 1.02685, 0, 1.05, 62302, sourcebus, 0, 1.01636, 0, 1.03991, x_69478_1, x_14836
296, 0, 1.02513, 0, 1.05, 62302, sourcebus, 0, 1.01405, 0, 1.03912, x_69478_1, x_14836
297, 0, 1.02615, 0, 1.05, 62302, sourcebus, 0, 1.0125, 0, 1.03982, x_6568_1, x_14836
298, 0, 1.02512, 0, 1.05, 62302, sourcebus, 0, 1.01103, 0, 1.03932, x_6568_1, x_14836
299, 0, 1.02407, 0, 1.05, 62302, sourcebus, 0, 1.00973, 0, 1.03878, x_6568_1, x_14836
300, 0, 1.02257, 0, 1.05, 62302, sourcebus, 0, 1.00833, 0, 1.03798, x_6568_1, x_14836
301, 0, 1.0192, 0, 1.05, 62302, sourcebus, 0, 1.00383, 0, 1.03627, x_6568_1, x_14836
302, 0, 1.01887, 0, 1.05, 62302, sourcebus, 0, 1.00259, 0, 1.03614, x_6568_1, x_14836
303, 0, 1.0183, 0, 1.05, 62302, sourcebus, 0, 1.00134, 0, 1.03587, x_6568_1, x_14836
304, 0, 1.01608, 0, 1.05, 62302, sourcebus, 0, 0.999845, 0, 1.03467, x_6568_1, x_14836
305, 0, 1.01197, 0, 1.05, 62302, sourcebus, 0, 0.997215, 0, 1.03244, x_6568_1, x_14836
306, 0, 1.00764, 0, 1.05, 62302, sourcebus, 0, 0.99432, 0, 1.03, x_39754_1, x_14836
307, 0, 1.00573, 0, 1.05, 62302, sourcebus, 0, 0.991558, 0, 1.02886, x_39754_1, x_14836
308, 0, 1.00678, 0, 1.05, 62302, sourcebus, 0, 0.993012, 0, 1.02941, x_39754_1, x_14836
309, 0, 1.00865, 0, 1.05, 62302, sourcebus, 0, 0.995546, 0, 1.03035, x_39754_1, x_14836
310, 0, 1.01109, 0, 1.05, 62302, sourcebus, 0, 0.998876, 0, 1.0316, x_39754_1, x_14836
311, 0, 1.0131, 0, 1.05, 62302, sourcebus, 0, 1.00159, 0, 1.03259, x_39754_1, x_14836
312, 0, 1.01741, 0, 1.05, 62302, sourcebus, 0, 1.00751, 0, 1.03484, x_39754_1, x_14836
313, 0, 1.02186, 0, 1.05, 62302, sourcebus, 0, 1.01368, 0, 1.03722, x_39754_1, x_14836
314, 0, 1.02623, 0, 1.05, 62302, sourcebus, 0, 1.01795, 0, 1.03951, x_69478_1, x_14836
315, 0, 1.02881, 0, 1.05, 62302, sourcebus, 0, 1.01987, 0, 1.04084, x_69478_1, x_14836
316, 0, 1.03044, 0, 1.05, 62302, sourcebus, 0, 1.02083, 0, 1.0417, x_69478_1, x_14836
317, 0, 1.03111, 0, 1.05, 62302, sourcebus, 0, 1.0212, 0, 1.04208, x_69478_1, x_14836
318, 0, 1.03162, 0, 1.05, 62302, sourcebus, 0, 1.02172, 0, 1.04237, x_69478_1, x_14836
319, 0, 1.03132, 0, 1.05, 62302, sourcebus, 0, 1.02045, 0, 1.0422, x_69478_1, x_14836
320, 0, 1.03032, 0, 1.05, 62302, sourcebus, 0, 1.01857, 0, 1.04172, x_69478_1, x_14836
321, 0, 1.02744, 0, 1.05, 62302, sourcebus, 0, 1.0144, 0, 1.04025, x_69478_1, x_14836
322, 0, 1.02442, 0, 1.05, 62302, sourcebus, 0, 1.01104, 0, 1.03874, x_69478_1, x_14836
323, 0, 1.02085, 0, 1.05, 62302, sourcebus, 0, 1.00801, 0, 1.03691, x_69478_1, x_14836
324, 0, 1.01463, 0, 1.05, 62302, sourcebus, 0, 1.00211, 0, 1.03361, x_69478_1, x_14836
325, 0, 1.0084, 0, 1.05, 62302, sourcebus, 0, 0.995239, 0, 1.0303, x_39754_1, x_14836
326, 0, 1.00267, 0, 1.05, 62302, sourcebus, 0, 0.987348, 0, 1.02727, x_39754_1, x_14836
327, 0, 0.998682, 0, 1.05, 62302, sourcebus, 0, 0.981943, 0, 1.02523, x_39754_1, x_14836
328, 0, 0.993668, 0, 1.05, 62302, sourcebus, 0, 0.975065, 0, 1.02259, x_39754_1, x_14836
329, 0, 0.99092, 0, 1.05, 62302, sourcebus, 0, 0.97135, 0, 1.02118, x_39754_1, x_14836
330, 0, 0.988891, 0, 1.05, 62302, sourcebus, 0, 0.968509, 0, 1.02004, x_39754_1, x_14836
331, 0, 0.988951, 0, 1.05, 62302, sourcebus, 0, 0.968579, 0, 1.02004, x_39754_1, x_14836
332, 0, 0.991289, 0, 1.05, 62302, sourcebus, 0, 0.971745, 0, 1.02124, x_39754_1, x_14836
333, 0, 0.994416, 0, 1.05, 62302, sourcebus, 0, 0.975973, 0, 1.02283, x_39754_1, x_14836
334, 0, 0.996813, 0, 1.05, 62302, sourcebus, 0, 0.979207, 0, 1.02404, x_39754_1, x_14836
335, 0, 1.00051, 0, 1.05, 62302, sourcebus, 0, 0.984234, 0, 1.02594, x_39754_1, x_14836
336, 0, 1.00585, 0, 1.05, 62302, sourcebus, 0, 0.991552, 0, 1.02873, x_39754_1, x_14836
337, 0, 1.01127, 0, 1.05, 62302, sourcebus, 0, 0.999092, 0, 1.03167, x_39754_1, x_14836
338, 0, 1.01586, 0, 1.05, 62302, sourcebus, 0, 1.00539, 0, 1.03406, x_39754_1, x_14836
339, 0, 1.01937, 0, 1.05, 62302, sourcebus, 0, 1.01023, 0, 1.0359, x_39754_1, x_14836
340, 0, 1.02146, 0, 1.05, 62302, sourcebus, 0, 1.01311, 0, 1.03701, x_69478_1, x_14836
341, 0, 1.02378, 0, 1.05, 62302, sourcebus, 0, 1.01492, 0, 1.03822, x_69478_1, x_14836
342, 0, 1.0251, 0, 1.05, 62302, sourcebus, 0, 1.01586, 0, 1.03896, x_69478_1, x_14836
343, 0, 1.02551, 0, 1.05, 62302, sourcebus, 0, 1.01524, 0, 1.03922, x_69478_1, x_14836
344, 0, 1.02444, 0, 1.05, 62302, sourcebus, 0, 1.01328, 0, 1.03879, x_6568_1, x_14836
345, 0, 1.02117, 0, 1.05, 62302, sourcebus, 0, 1.00737, 0, 1.03722, x_6568_1, x_14836
346, 0, 1.01708, 0, 1.05, 62302, sourcebus, 0, 1.00159, 0, 1.03515, x_6568_1, x_14836
347, 0, 1.01321, 0, 1.05, 62302, sourcebus, 0, 0.997822, 0, 1.03311, x_6568_1, x_14836
348, 0, 1.00793, 0, 1.05, 62302, sourcebus, 0, 0.992794, 0, 1.03033, x_6568_1, x_14836
349, 0, 1.00385, 0, 1.05, 62302, sourcebus, 0, 0.98892, 0, 1.02816, x_6568_1, x_14836
350, 0, 0.999996, 0, 1.05, 62302, sourcebus, 0, 0.984002, 0, 1.02615, x_39754_1, x_14836
351, 0, 0.994495, 0, 1.05, 62302, sourcebus, 0, 0.976468, 0, 1.02326, x_39754_1, x_14836
352, 0, 0.989732, 0, 1.05, 62302, sourcebus, 0, 0.969928, 0, 1.02073, x_39754_1, x_14836
353, 0, 0.995245, 0, 1.05, 62302, sourcebus, 0, 0.977419, 0, 1.02358, x_39754_1, x_14836
354, 0, 1.00097, 0, 1.05, 62302, sourcebus, 0, 0.985149, 0, 1.02648, x_39754_1, x_14836
355, 0, 1.00292, 0, 1.05, 62302, sourcebus, 0, 0.987805, 0, 1.02747, x_39754_1, x_14836
356, 0, 1.00448, 0, 1.05, 62302, sourcebus, 0, 0.989929, 0, 1.02827, x_39754_1, x_14836
357, 0, 1.00614, 0, 1.05, 62302, sourcebus, 0, 0.992147, 0, 1.02908, x_39754_1, x_14836
358, 0, 1.00796, 0, 1.05, 62302, sourcebus, 0, 0.99461, 0, 1.02998, x_39754_1, x_14836
359, 0, 1.00952, 0, 1.05, 62302, sourcebus, 0, 0.996658, 0, 1.03071, x_39754_1, x_14836
360, 0, 1.01539, 0, 1.05, 62302, sourcebus, 0, 1.00478, 0, 1.03383, x_39754_1, x_14836
361, 0, 1.02062, 0, 1.05, 62302, sourcebus, 0, 1.01195, 0, 1.03654, x_39754_1, x_14836
362, 0, 1.02477, 0, 1.05, 62302, sourcebus, 0, 1.01765, 0, 1.03869, x_39754_1, x_14836
363, 0, 1.02769, 0, 1.05, 62302, sourcebus, 0, 1.02041, 0, 1.04022, x_69478_1, x_14836
364, 0, 1.02884, 0, 1.05, 62302, sourcebus, 0, 1.01935, 0, 1.04087, x_69478_1, x_14836
365, 0, 1.02992, 0, 1.05, 62302, sourcebus, 0, 1.02009, 0, 1.04142, x_69478_1, x_14836
366, 0, 1.02897, 0, 1.05, 62302, sourcebus, 0, 1.01916, 0, 1.04092, x_69478_1, x_14836
367, 0, 1.02701, 0, 1.05, 62302, sourcebus, 0, 1.01757, 0, 1.03994, x_69478_1, x_14836
368, 0, 1.02472, 0, 1.05, 62302, sourcebus, 0, 1.01391, 0, 1.03888, x_6568_1, x_14836
369, 0, 1.02548, 0, 1.05, 62302, sourcebus, 0, 1.01192, 0, 1.03941, x_6568_1, x_14836
370, 0, 1.0245, 0, 1.05, 62302, sourcebus, 0, 1.00977, 0, 1.03894, x_6568_1, x_14836
371, 0, 1.02063, 0, 1.05, 62302, sourcebus, 0, 1.00455, 0, 1.03698, x_6568_1, x_14836
372, 0, 1.01411, 0, 1.05, 62302, sourcebus, 0, 0.99722, 0, 1.03359, x_6568_1, x_14836
373, 0, 1.00711, 0, 1.05, 62302, sourcebus, 0, 0.990473, 0, 1.02988, x_6568_1, x_14836
374, 0, 1.00114, 0, 1.05, 62302, sourcebus, 0, 0.983807, 0, 1.02676, x_6568_1, x_14836
375, 0, 0.996918, 0, 1.05, 62302, sourcebus, 0, 0.979484, 0, 1.02452, x_6568_1, x_14836
376, 0, 0.993228, 0, 1.05, 62302, sourcebus, 0, 0.974671, 0, 1.02249, x_39754_1, x_14836
377, 0, 0.990592, 0, 1.05, 62302, sourcebus, 0, 0.971002, 0, 1.02105, x_39754_1, x_14836
378, 0, 0.98779, 0, 1.05, 62302, sourcebus, 0, 0.96705, 0, 1.01946, x_39754_1, x_14836
379, 0, 0.987056, 0, 1.05, 62302, sourcebus, 0, 0.965953, 0, 1.019, x_39754_1, x_14836
380, 0, 0.99038, 0, 1.05, 62302, sourcebus, 0, 0.970417, 0, 1.02068, x_39754_1, x_14836
381, 0, 0.994628, 0, 1.05, 62302, sourcebus, 0, 0.976204, 0, 1.02289, x_39754_1, x_14836
382, 0, 0.998402, 0, 1.05, 62302, sourcebus, 0, 0.981358, 0, 1.02486, x_39754_1, x_14836
383, 0, 1.00265, 0, 1.05, 62302, sourcebus, 0, 0.987169, 0, 1.02707, x_39754_1, x_14836
384, 0, 1.00904, 0, 1.05, 62302, sourcebus, 0, 0.995976, 0, 1.03045, x_39754_1, x_14836
385, 0, 1.01527, 0, 1.05, 62302, sourcebus, 0, 1.00459, 0, 1.03375, x_39754_1, x_14836
386, 0, 1.0196, 0, 1.05, 62302, sourcebus, 0, 1.01055, 0, 1.03601, x_39754_1, x_14836
387, 0, 1.0234, 0, 1.05, 62302, sourcebus, 0, 1.01577, 0, 1.03798, x_39754_1, x_14836
388, 0, 1.02559, 0, 1.05, 62302, sourcebus, 0, 1.01837, 0, 1.03914, x_6568_1, x_14836
389, 0, 1.02691, 0, 1.05, 62302, sourcebus, 0, 1.01982, 0, 1.03982, x_69478_1, x_14836
390, 0, 1.02722, 0, 1.05, 62302, sourcebus, 0, 1.01938, 0, 1.03995, x_69478_1, x_14836
391, 0, 1.02583, 0, 1.05, 62302, sourcebus, 0, 1.01755, 0, 1.03923, x_69478_1, x_14836
392, 0, 1.0233, 0, 1.05, 62302, sourcebus, 0, 1.01515, 0, 1.03799, x_6568_1, x_14836
393, 0, 1.02342, 0, 1.05, 62302, sourcebus, 0, 1.0128, 0, 1.03818, x_6568_1, x_14836
394, 0, 1.02219, 0, 1.05, 62302, sourcebus, 0, 1.00994, 0, 1.03761, x_6568_1, x_14836
395, 0, 1.02012, 0, 1.05, 62302, sourcebus, 0, 1.00678, 0, 1.03658, x_6568_1, x_14836
396, 0, 1.01536, 0, 1.05, 62302, sourcebus, 0, 1.00118, 0, 1.03411, x_6568_1, x_14836
397, 0, 1.0108, 0, 1.05, 62302, sourcebus, 0, 0.995452, 0, 1.03176, x_6568_1, x_14836
398, 0, 1.00712, 0, 1.05, 62302, sourcebus, 0, 0.991502, 0, 1.02983, x_6568_1, x_14836
399, 0, 1.00521, 0, 1.05, 62302, sourcebus, 0, 0.989787, 0, 1.02884, x_6568_1, x_14836
400, 0, 1.00457, 0, 1.05, 62302, sourcebus, 0, 0.989282, 0, 1.02848, x_6568_1, x_14836
401, 0, 1.00403, 0, 1.05, 62302, sourcebus, 0, 0.989425, 0, 1.02813, x_39754_1, x_14836
402, 0, 1.00103, 0, 1.05, 62302, sourcebus, 0, 0.98522, 0, 1.02647, x_39754_1, x_14836
403, 0, 0.997864, 0, 1.05, 62302, sourcebus, 0, 0.980807, 0, 1.02474, x_39754_1, x_14836
404, 0, 0.997033, 0, 1.05, 62302, sourcebus, 0, 0.979623, 0, 1.02426, x_39754_1, x_14836
405, 0, 0.998055, 0, 1.05, 62302, sourcebus, 0, 0.981008, 0, 1.02478, x_39754_1, x_14836
406, 0, 0.999366, 0, 1.05, 62302, sourcebus, 0, 0.982759, 0, 1.02544, x_39754_1, x_14836
407, 0, 1.00238, 0, 1.05, 62302, sourcebus, 0, 0.986868, 0, 1.02698, x_39754_1, x_14836
408, 0, 1.00738, 0, 1.05, 62302, sourcebus, 0, 0.993757, 0, 1.02964, x_39754_1, x_14836
409, 0, 1.01494, 0, 1.05, 62302, sourcebus, 0, 1.00416, 0, 1.03361, x_39754_1, x_14836
410, 0, 1.01966, 0, 1.05, 62302, sourcebus, 0, 1.01066, 0, 1.03608, x_39754_1, x_14836
411, 0, 1.02233, 0, 1.05, 62302, sourcebus, 0, 1.01433, 0, 1.03747, x_39754_1, x_14836
412, 0, 1.02515, 0, 1.05, 62302, sourcebus, 0, 1.01625, 0, 1.03897, x_69478_1, x_14836
413, 0, 1.02524, 0, 1.05, 62302, sourcebus, 0, 1.01655, 0, 1.03904, x_69478_1, x_14836
414, 0, 1.02478, 0, 1.05, 62302, sourcebus, 0, 1.01602, 0, 1.03882, x_6568_1, x_14836
415, 0, 1.02364, 0, 1.05, 62302, sourcebus, 0, 1.01382, 0, 1.03829, x_6568_1, x_14836
416, 0, 1.02095, 0, 1.05, 62302, sourcebus, 0, 1.00772, 0, 1.03706, x_6568_1, x_14836
417, 0, 1.02153, 0, 1.05, 62302, sourcebus, 0, 1.0062, 0, 1.0375, x_6568_1, x_14836
418, 0, 1.02009, 0, 1.05, 62302, sourcebus, 0, 1.00251, 0, 1.03687, x_6568_1, x_14836
419, 0, 1.01556, 0, 1.05, 62302, sourcebus, 0, 0.997652, 0, 1.0345, x_6568_1, x_14836
420, 0, 1.00961, 0, 1.05, 62302, sourcebus, 0, 0.991103, 0, 1.03139, x_6568_1, x_14836
421, 0, 1.00591, 0, 1.05, 62302, sourcebus, 0, 0.987044, 0, 1.02946, x_6568_1, x_14836
422, 0, 1.00519, 0, 1.05, 62302, sourcebus, 0, 0.985696, 0, 1.02911, x_6568_1, x_14836
423, 0, 1.01069, 0, 1.05, 62302, sourcebus, 0, 0.991483, 0, 1.032, x_6568_1, x_14836
424, 0, 1.01202, 0, 1.05, 62302, sourcebus, 0, 0.993237, 0, 1.03268, x_6568_1, x_14836
425, 0, 1.01085, 0, 1.05, 62302, sourcebus, 0, 0.994617, 0, 1.03193, x_6568_1, x_14836
426, 0, 1.00723, 0, 1.05, 62302, sourcebus, 0, 0.993783, 0, 1.02987, x_6568_1, x_14836
427, 0, 1.0051, 0, 1.05, 62302, sourcebus, 0, 0.990827, 0, 1.02864, x_39754_1, x_14836
428, 0, 1.0056, 0, 1.05, 62302, sourcebus, 0, 0.99146, 0, 1.02885, x_39754_1, x_14836
429, 0, 1.00631, 0, 1.05, 62302, sourcebus, 0, 0.992388, 0, 1.02917, x_39754_1, x_14836
430, 0, 1.00669, 0, 1.05, 62302, sourcebus, 0, 0.992884, 0, 1.02935, x_39754_1, x_14836
431, 0, 1.00892, 0, 1.05, 62302, sourcebus, 0, 0.995916, 0, 1.03047, x_39754_1, x_14836
432, 0, 1.01359, 0, 1.05, 62302, sourcebus, 0, 1.00233, 0, 1.03291, x_39754_1, x_14836
433, 0, 1.01947, 0, 1.05, 62302, sourcebus, 0, 1.0104, 0, 1.03599, x_39754_1, x_14836
434, 0, 1.02372, 0, 1.05, 62302, sourcebus, 0, 1.01554, 0, 1.03821, x_69478_1, x_14836
435, 0, 1.02631, 0, 1.05, 62302, sourcebus, 0, 1.01772, 0, 1.03955, x_69478_1, x_14836
436, 0, 1.02778, 0, 1.05, 62302, sourcebus, 0, 1.01838, 0, 1.04033, x_69478_1, x_14836
437, 0, 1.02891, 0, 1.05, 62302, sourcebus, 0, 1.01868, 0, 1.04093, x_69478_1, x_14836
438, 0, 1.02861, 0, 1.05, 62302, sourcebus, 0, 1.01903, 0, 1.04081, x_69478_1, x_14836
439, 0, 1.02631, 0, 1.05, 62302, sourcebus, 0, 1.01589, 0, 1.03963, x_69478_1, x_14836
440, 0, 1.02452, 0, 1.05, 62302, sourcebus, 0, 1.01336, 0, 1.03877, x_69478_1, x_14836
441, 0, 1.02443, 0, 1.05, 62302, sourcebus, 0, 1.01097, 0, 1.03892, x_6568_1, x_14836
442, 0, 1.02201, 0, 1.05, 62302, sourcebus, 0, 1.00761, 0, 1.03773, x_6568_1, x_14836
443, 0, 1.01702, 0, 1.05, 62302, sourcebus, 0, 1.0028, 0, 1.03508, x_69478_1, x_14836
444, 0, 1.01003, 0, 1.05, 62302, sourcebus, 0, 0.994247, 0, 1.03149, x_6568_1, x_14836
445, 0, 1.00369, 0, 1.05, 62302, sourcebus, 0, 0.988419, 0, 1.02813, x_6568_1, x_14836
446, 0, 0.999641, 0, 1.05, 62302, sourcebus, 0, 0.983508, 0, 1.02597, x_39754_1, x_14836
447, 0, 0.994405, 0, 1.05, 62302, sourcebus, 0, 0.976282, 0, 1.02318, x_39754_1, x_14836
448, 0, 0.997329, 0, 1.05, 62302, sourcebus, 0, 0.980286, 0, 1.02471, x_39754_1, x_14836
449, 0, 1.00116, 0, 1.05, 62302, sourcebus, 0, 0.985506, 0, 1.02669, x_39754_1, x_14836
450, 0, 1.00041, 0, 1.05, 62302, sourcebus, 0, 0.984407, 0, 1.02623, x_39754_1, x_14836
451, 0, 0.999043, 0, 1.05, 62302, sourcebus, 0, 0.982514, 0, 1.02547, x_39754_1, x_14836
452, 0, 0.996539, 0, 1.05, 62302, sourcebus, 0, 0.979002, 0, 1.02407, x_39754_1, x_14836
453, 0, 0.998184, 0, 1.05, 62302, sourcebus, 0, 0.981217, 0, 1.0249, x_39754_1, x_14836
454, 0, 0.999955, 0, 1.05, 62302, sourcebus, 0, 0.983605, 0, 1.02578, x_39754_1, x_14836
455, 0, 1.00233, 0, 1.05, 62302, sourcebus, 0, 0.986858, 0, 1.02702, x_39754_1, x_14836
456, 0, 1.00928, 0, 1.05, 62302, sourcebus, 0, 0.996372, 0, 1.03063, x_39754_1, x_14836
457, 0, 1.01499, 0, 1.05, 62302, sourcebus, 0, 1.00429, 0, 1.03369, x_39754_1, x_14836
458, 0, 1.01955, 0, 1.05, 62302, sourcebus, 0, 1.01055, 0, 1.03606, x_39754_1, x_14836
459, 0, 1.02188, 0, 1.05, 62302, sourcebus, 0, 1.0137, 0, 1.03726, x_6568_1, x_14836
460, 0, 1.02413, 0, 1.05, 62302, sourcebus, 0, 1.01532, 0, 1.03848, x_69478_1, x_14836
461, 0, 1.02553, 0, 1.05, 62302, sourcebus, 0, 1.01647, 0, 1.03919, x_69478_1, x_14836
462, 0, 1.02564, 0, 1.05, 62302, sourcebus, 0, 1.01609, 0, 1.03928, x_69478_1, x_14836
463, 0, 1.02359, 0, 1.05, 62302, sourcebus, 0, 1.01354, 0, 1.03826, x_69478_1, x_14836
464, 0, 1.02143, 0, 1.05, 62302, sourcebus, 0, 1.0097, 0, 1.03724, x_6568_1, x_14836
465, 0, 1.023, 0, 1.05, 62302, sourcebus, 0, 1.00843, 0, 1.03823, x_6568_1, x_14836
466, 0, 1.02224, 0, 1.05, 62302, sourcebus, 0, 1.00577, 0, 1.03794, x_6568_1, x_14836
467, 0, 1.02025, 0, 1.05, 62302, sourcebus, 0, 1.00278, 0, 1.03695, x_6568_1, x_14836
468, 0, 1.01697, 0, 1.05, 62302, sourcebus, 0, 0.998866, 0, 1.03525, x_6568_1, x_14836
